distance_to_merchant,hour_of_day,is_weekend,budget_utilization,merchant_regret_rate,dwell_time,purchase_occurred
170,23,0,0.24745489756216155,0.2541292987831999,27,0
487,4,1,0.6625233579441093,0.22329945390564587,507,0
369,1,1,0.47550830487452644,0.920875147111688,551,0
170,14,0,0.7526313116043234,0.6746686374967927,476,0
119,0,1,0.8520423636677367,0.6864716446625956,162,0
301,11,1,0.8734590249474856,0.2128193725306422,558,0
398,4,0,0.37820827835734305,0.5983821497210948,432,0
464,6,1,0.27419211884753747,0.017862134596966728,75,0
117,1,1,0.8253519237811592,0.9679349406228455,24,1
25,10,0,0.79104046441419,0.1815690444410275,557,0
116,10,0,0.11926841875017147,0.39073493435721385,41,0
361,2,0,0.43412963697088247,0.3560857925420441,435,0
459,9,0,0.85150125566298,0.3519597582067906,309,0
305,12,1,0.11383240016040952,0.8779704391386245,271,0
442,9,0,0.5848575724599518,0.16830023551777284,160,0
397,6,1,0.2601384581253232,0.525605117431538,422,0
402,14,0,0.30025661765128586,0.6763521349044509,431,0
133,16,0,0.827795708650569,0.28784029281406176,108,0
471,7,0,0.6184644560065877,0.7052151489211655,356,0
337,23,1,0.08376219145364305,0.740259579981103,162,0
342,9,0,0.6840002687557362,0.11531750156473997,573,0
253,4,1,0.1780101241114186,0.7999657079569947,409,0
173,13,0,0.644441147386467,0.6973550374229376,555,0
385,19,1,0.09322497802284457,0.6388438627509324,96,0
386,18,0,0.2192971585380371,0.8542422016627245,188,0
246,6,1,0.04291897909848574,0.35704245226987064,325,0
306,17,1,0.25571104442501735,0.8250821695476332,11,0
142,12,1,0.6259493162069234,0.21724993287923378,117,0
333,20,0,0.8510283306906905,0.8861973302581689,24,1
294,22,0,0.17260918862808716,0.6296046182177786,188,0
446,21,1,0.23734916379831095,0.8181542223981371,558,1
256,14,1,0.10310136922543967,0.5184950031861423,288,0
313,7,1,0.1632162966108519,0.2774310991776814,588,0
294,14,0,0.1819926646791581,0.711828511473565,105,0
291,3,1,0.22534667648091344,0.2987005650447975,332,0
279,15,0,0.2785370101339505,0.9707007199514294,42,0
185,20,1,0.5012857243395323,0.23874449556169186,584,0
61,5,1,0.9337296496544933,0.0696080937647624,193,0
43,17,0,0.7834797187117251,0.10485081596683654,61,0
429,1,0,0.49366604305590367,0.27289894910952495,42,0
82,1,1,0.21257229814799294,0.11818622533596679,447,0
306,4,0,0.8710890942677963,0.3273267211487132,316,0
420,0,1,0.16731066722046994,0.14163244578417522,170,0
478,3,1,0.6460696801262514,0.9535017498662571,486,0
335,22,0,0.8966256928106169,0.6679724469179653,387,0
2,21,0,0.7734577069343105,0.6171339483528397,596,0
420,12,1,0.1900764151650356,0.20088930093446344,364,0
341,2,0,0.4112154975173258,0.47535882508426586,494,0
400,2,1,0.30082632001138365,0.6055535085621591,286,0
323,1,1,0.5403899115343926,0.05613015304485369,373,0
394,10,0,0.6731614656227536,0.7856082714291961,555,0
426,8,1,0.3774098715883376,0.25975064755292576,41,0
361,18,0,0.9859384017572114,0.20674854106620633,348,0
226,20,0,0.4237445985499301,0.7908567698016316,432,0
239,12,0,0.9464903990637036,0.8566908196550449,481,1
1,3,0,0.8377894960848337,0.7967053255467276,509,1
47,15,1,0.31796041214575776,0.2854091629578652,577,0
195,13,1,0.953109592369444,0.03313034646514246,22,0
212,22,0,0.7947541837986217,0.5679284548656737,534,0
75,19,1,0.9347669505313113,0.6332875311755023,93,0
14,14,1,0.06975055474451508,0.761571465289169,384,0
96,4,0,0.14795024153690728,0.8903653412811808,5,0
225,16,0,0.22670678371512187,0.42718861436826194,241,0
343,5,0,0.9780190560334058,0.6811582183127111,234,0
299,16,0,0.020330043019010757,0.6136543059434171,372,0
15,3,1,0.5406430571717582,0.7866553073770238,91,0
211,10,1,0.16610342216442586,0.8964478241769224,262,0
273,6,0,0.043216222665757975,0.4149549519279099,172,0
482,14,0,0.9014393647943097,0.052078325424325334,594,0
149,20,1,0.05324998267710124,0.1100168244689147,549,0
86,19,0,0.5050560899791238,0.13394116657476773,383,0
263,15,1,0.5748583979056163,0.3716322035372027,328,0
339,7,1,0.2860892627650671,0.45583598952816695,89,0
3,2,0,0.6175556530637483,0.12530227981879338,363,0
377,23,1,0.7558686414866528,0.8743446978742329,123,1
304,5,1,0.617927925982753,0.6474040990224431,423,0
366,18,1,0.879767685198313,0.3788175959315224,277,0
374,13,0,0.7192610251794511,0.4788145161074774,329,0
206,7,0,0.6876319952556315,0.5456798763268594,553,0
493,7,1,0.14085043004403408,0.28593942146994356,369,0
217,17,1,0.3298266693344164,0.633111257003966,306,0
85,3,1,0.39780874680799183,0.49829845216936364,214,0
181,22,1,0.9355144669094236,0.9858467468738306,567,1
283,12,1,0.890817657361038,0.3132152338172095,11,0
78,22,1,0.9418366666911218,0.8914103159422009,455,1
390,2,0,0.13253375385489607,0.4705499264387474,151,0
390,9,1,0.42186994466335626,0.042288023673219266,130,0
493,16,1,0.4395689372215583,0.7682973963991672,552,0
22,17,1,0.36461129840675666,0.9730752932470939,209,0
286,4,0,0.03350861366194713,0.31776731137736214,482,0
328,18,1,0.5448715423086837,0.9203979792367272,334,0
486,20,0,0.3228528925397214,0.33256127357890286,397,0
94,11,1,0.7965995286102051,0.8436909996351329,354,0
329,12,0,0.0698775064007513,0.0023601660601331176,19,0
44,0,1,0.49744180319412135,0.6695378490772032,232,0
159,22,1,0.889926123621298,0.8937329408875521,101,1
69,14,1,0.14652968132272448,0.454853424841941,224,0
3,16,0,0.9454253105891167,0.5534285432161912,16,0
301,21,0,0.9287457979954208,0.8136340441180637,440,1
336,11,1,0.4077611417806767,0.3023689616273252,385,0
215,11,1,0.504142290242865,0.5807764111573219,239,0
447,18,0,0.6941430786034758,0.7526742246171103,271,0
139,19,0,0.5875919590165024,0.16802508820064832,496,0
104,5,0,0.7267227975053145,0.4050247426247182,83,0
391,18,1,0.18767828231994943,0.2483316949308475,221,0
444,17,0,0.4027024029770807,0.7641817946125569,343,0
331,12,0,0.5336106800521101,0.20357129949964126,454,0
204,11,0,0.06702203259308359,0.41037658783915565,488,0
454,12,0,0.12077616194204155,0.5563576883592146,289,0
101,18,1,0.9995807178053697,0.5004977713468772,219,0
498,6,0,0.10299743123470007,0.045293546995083256,588,0
160,3,0,0.8338172750414461,0.008093960947285317,239,0
75,18,1,0.8037879029019156,0.06312054795897382,60,0
436,23,0,0.518686676460869,0.22639588808122257,83,0
272,20,0,0.08693918163012959,0.796866896812337,152,0
133,10,1,0.35602725193341755,0.5637489565178179,24,0
314,14,1,0.5375448046662159,0.8825600332393105,367,0
162,0,0,0.41851180455581394,0.658878297116976,92,0
455,22,0,0.3453177441794707,0.5117506665569691,197,0
452,11,1,0.18908688389615735,0.9565397514703053,407,0
329,4,1,0.8029249218645613,0.1366365436859991,99,0
76,1,1,0.32830988968872066,0.5580331915025685,353,0
51,2,0,0.03308256444065272,0.19993873393007955,484,0
119,20,0,0.11083539308825108,0.6139966067937567,96,0
278,4,0,0.21172980236852135,0.10618838606126113,297,0
403,1,1,0.09907862382100663,0.13109229126401478,470,0
474,18,1,0.9009210940409512,0.07663386244269677,306,0
329,5,0,0.03502507326535431,0.5073135814594938,200,0
7,11,1,0.6637361956469998,0.059191331138908954,256,0
291,8,1,0.45709894287915875,0.8136477570302943,368,0
284,11,1,0.25954338717040837,0.2770100130056201,171,0
67,14,1,0.664864376307389,0.4107239606759734,578,0
248,8,1,0.1748738322449792,0.8551671598582217,189,0
402,23,0,0.9471138847190983,0.34384388670278054,543,0
258,7,0,0.48250500465060253,0.07283419806765223,529,0
253,10,1,0.5199311432477403,0.45947524020433095,371,0
426,21,1,0.32222044571357544,0.24544863933973948,414,0
362,9,0,0.22449019960277683,0.08975798632281573,503,0
27,12,0,0.720575884380734,0.39246213117735984,421,0
213,18,0,0.5667058573695101,0.11177116096144535,19,0
13,8,1,0.8480003592590323,0.8367843517437757,559,1
17,15,0,0.1375327650459981,0.28470591968571957,199,0
400,6,0,0.5014022790840691,0.3305749596587174,193,0
162,22,1,0.4886147423504875,0.7539975454060842,282,1
176,20,0,0.1423194681369775,0.8150078899696416,339,0
210,19,0,0.9470092456241859,0.21242257405491694,253,0
369,13,1,0.1855776917175418,0.39996804270212605,252,0
440,17,1,0.5304040427570164,0.530808765417663,267,0
363,13,0,0.05356274477265299,0.40831349707023323,228,0
364,8,1,0.25044503682294494,0.7520300460592614,401,0
274,18,1,0.35997728918515925,0.3829879848773504,379,0
223,20,0,0.6928506476236531,0.29013164807507685,510,0
40,8,0,0.641379779330156,0.18338995699339256,386,0
170,1,1,0.9190576021524512,0.7147511467674552,392,1
92,12,0,0.5013598057286022,0.7217114897695731,54,0
472,4,0,0.9571305576722646,0.7043387023057887,64,1
371,6,0,0.2339974879931912,0.6960305758709462,310,0
282,1,1,0.6134046807622625,0.3958728481712729,353,0
197,16,1,0.21340728419876098,0.9840690776984639,365,0
485,15,0,0.25612161364442443,0.5557453493847452,353,0
480,14,1,0.20485534935301564,0.513133968153446,450,0
318,15,0,0.40667938788833713,0.3178950126211324,534,0
477,18,0,0.19287406321186107,0.9775653899028156,25,0
340,16,0,0.22398798130004205,0.6694988607114801,440,0
84,11,1,0.9826694560909376,0.38685170542573255,563,0
200,5,0,0.40058140853268365,0.49476915506828867,115,0
472,10,0,0.8419817876970654,0.03728745380715037,499,0
74,22,0,0.4752194186901034,0.20246028417885154,196,0
248,8,0,0.02005815009613532,0.08922786490162748,367,0
98,12,0,0.7020576818844748,0.4061245013936824,331,0
167,16,0,0.06382468731354862,0.09826386803755072,379,0
174,2,1,0.1455140875584804,0.11682574752308028,54,0
281,9,1,0.4921804057823952,0.3470715710549773,149,0
28,21,1,0.418001087013672,0.7287211376677712,362,1
303,3,0,0.5663426756759378,0.8983194398074539,274,0
212,22,0,0.9446174290286239,0.7265543055551109,480,1
384,8,1,0.624597387177292,0.36961807927062496,433,0
468,16,0,0.7881400269834185,0.9296461427336432,169,0
15,10,0,0.3004473969866249,0.9460024690147512,111,0
292,10,1,0.5241875969992055,0.1355759005059909,597,0
283,3,0,0.8021161279946911,0.7447362743828481,153,1
32,4,0,0.5183177945302329,0.5902712452315946,266,0
327,22,1,0.14660386784413493,0.1854453159002699,320,0
163,4,0,0.6703635439002024,0.6814449677515539,239,0
155,18,0,0.3266900221159488,0.7024509561176385,314,0
318,14,1,0.5014157845793054,0.20933702087865602,123,0
178,15,0,0.6151456655141434,0.957839513116111,568,0
132,7,1,0.8611728390933165,0.34343512751015326,404,0
428,10,1,0.7282583457000925,0.37787068377540034,441,0
67,4,1,0.07598992878097055,0.4569691188189281,253,0
482,3,0,0.6786214146766955,0.7250277160661867,431,0
292,7,1,0.20893046836552565,0.8962097502182602,181,0
358,2,1,0.9697079562746437,0.791381851313325,292,1
425,19,0,0.3170606094545485,0.8641737504913396,252,0
223,8,0,0.15784758105614682,0.6682107482900621,223,0
147,13,1,0.46620529988534565,0.2888672705334061,335,0
78,0,0,0.45995280119272475,0.1687586396553138,434,0
205,21,0,0.3559830038833004,0.45849139199050937,84,0
226,11,0,0.04262977675132029,0.8006731908987118,446,0
421,21,0,0.2753450657714519,0.633862632630192,563,0
390,17,1,0.058217513768448304,0.5506584444894457,374,0
56,20,0,0.7786263050214561,0.7131587065039982,261,0
366,19,1,0.9454501640293479,0.9803083171915483,138,1
359,12,1,0.6736443607880126,0.17522087694377775,455,0
271,8,1,0.9486741663358493,0.6732945428176259,174,0
22,23,1,0.8229078337684019,0.0783579410647719,25,1
427,17,0,0.255147026049135,0.870658129084396,411,0
321,23,1,0.15057114920965753,0.8244885961899402,25,0
263,22,0,0.5467769453176433,0.711802876205569,175,0
186,6,1,0.5892639184306546,0.6455114228605782,177,0
212,13,0,0.8139274463706292,0.41040114035467,575,0
338,9,0,0.16291562777719348,0.30170102107491037,97,0
469,13,0,0.41551892312437166,0.13921178830586045,41,0
404,8,0,0.3677856170291709,0.6436399008550782,248,0
390,7,1,0.24227542996906015,0.698229753127938,321,0
153,7,0,0.3297851212090389,0.4973227775363297,594,0
172,16,1,0.13927986708404505,0.37962835710331755,511,0
414,23,1,0.45620788518778776,0.6661314014108495,56,0
140,17,1,0.6309270606480152,0.04034429122902361,420,0
48,12,0,0.806591218338142,0.4131988763602046,395,0
307,4,1,0.7372705046347718,0.08558701012114855,139,0
310,22,0,0.46193907954446556,0.87060374430088,458,0
19,17,1,0.8568087409067197,0.8646598952722958,24,1
177,22,1,0.8579410006322988,0.5935571384403329,107,0
401,6,1,0.9509503489642694,0.892819801746761,525,1
274,7,0,0.8611324062534297,0.6025139368968436,14,0
14,1,1,0.8180574676433587,0.5678139100209351,345,0
453,22,1,0.3769025141148097,0.7107484032799491,102,0
415,17,0,0.027468462653459924,0.48066517207782444,10,0
213,12,0,0.8677835370415992,0.8396251894540973,190,1
110,15,1,0.8065510619697851,0.07543358716335191,98,0
146,9,0,0.48542248983200154,0.9423331808063957,120,0
418,7,0,0.36136196669939347,0.07180694155373835,136,0
201,7,0,0.4934103549420834,0.37184227081402665,138,0
229,11,1,0.007248666580542018,0.6313309785026098,159,0
241,10,1,0.6345811470559262,0.7986901710020946,110,0
235,20,1,0.08869773373238654,0.39523235620314234,136,0
354,15,1,0.4274208912954036,0.3671577749878242,552,0
119,6,0,0.42935754530016457,0.5638864678215857,62,0
431,7,0,0.5436783090651507,0.7845262728303026,393,0
461,11,1,0.9495672388390444,0.6546182648496406,45,0
472,5,0,0.2812975522371205,0.7026235349300953,586,0
369,17,0,0.6276891756965687,0.987073158280714,199,0
200,6,0,0.8438570988391006,0.4360313107382784,383,0
168,5,1,0.9922072097746929,0.18120076021739073,495,0
307,21,0,0.3130028331628969,0.46737514248897893,99,0
471,17,0,0.06835482614672794,0.09182468493444218,327,0
362,17,1,0.01130628229422792,0.37681376561089674,130,0
117,3,0,0.49124196932044994,0.8539298963883594,470,0
413,6,1,0.06633629052422163,0.8542826854069128,332,0
234,14,0,0.6482059612585056,0.6310521455594558,449,0
440,1,0,0.596493665807986,0.878738554191615,164,0
156,18,0,0.7677438853395705,0.07102861268209715,59,0
333,4,1,0.46133774393671056,0.012213502619736749,17,0
419,2,1,0.2527136042137589,0.47669986773249395,371,0
336,6,1,0.3509826193108364,0.17795570328652777,196,0
470,12,1,0.19495210391781082,0.1858001246186548,284,0
297,0,0,0.9444433530883584,0.09550003136644947,228,0
223,10,0,0.06440179225128373,0.8069620216809996,319,0
189,17,1,0.7114990665632431,0.24411194627820254,553,0
164,12,1,0.7029994778989049,0.8436799392104486,345,0
409,5,0,0.8819520261097779,0.6675279942327009,389,0
63,22,0,0.5101172197495679,0.8190085921967515,366,0
238,7,1,0.28582891969739677,0.7161606677511061,283,0
161,10,0,0.5327979559876931,0.45716252518261824,562,0
494,16,0,0.7232402302794153,0.6951545736464393,589,0
460,7,0,0.951649084714831,0.5181213003118222,78,0
53,11,0,0.2111191941373327,0.10136952112893782,62,0
306,0,1,0.5803123572213011,0.17864088939980216,321,0
106,14,1,0.8545347896093367,0.40986942418057104,344,0
256,6,1,0.3280840942667651,0.9355432771461167,58,0
38,22,1,0.3314536480274808,0.912271228619201,559,1
228,10,0,0.5967799733428993,0.8655387102060073,115,0
491,21,0,0.3654330403858941,0.5016230105780141,123,0
198,12,0,0.033568755209711254,0.5642974885537131,354,0
122,2,0,0.7101978036811907,0.39288107232989755,86,0
279,2,0,0.6931891852388304,0.45532929172538694,99,0
356,7,1,0.31729446808871786,0.9504625251719044,189,0
69,7,1,0.34801642773255714,0.7141474638278696,184,0
9,8,1,0.0598508116869082,0.34077177969180084,88,0
139,15,1,0.16308974578274338,0.3884750400858695,192,0
130,9,1,0.628078397975497,0.4727228308854291,463,0
103,2,1,0.09878302261117577,0.6343979560615304,568,0
355,12,1,0.0050400368647036675,0.6086202893018181,35,0
154,19,0,0.6127682794932798,0.9900270518360178,438,0
456,17,1,0.8749898378380259,0.5779870237174264,245,0
283,9,1,0.9000566964028309,0.7848734417276834,405,1
45,15,1,0.4444417323064028,0.5078337572552861,439,0
29,1,0,0.7214634523254607,0.3817253042610319,209,0
474,21,0,0.8520828681382747,0.184091110659928,555,0
437,12,1,0.9151328968376978,0.4692179054631611,4,0
15,4,0,0.03131652061812251,0.17150471937109613,319,0
113,16,0,0.5988481261730503,0.9798259603162683,343,0
222,17,1,0.8998657883771598,0.26678560804015206,204,0
386,17,1,0.24071866731082592,0.07439917330315193,272,0
86,2,1,0.23814185589199832,0.5774958776497615,105,0
318,21,1,0.4876874919948101,0.13922374708951202,580,0
353,0,0,0.6431663492553334,0.8336352851555698,353,0
375,18,1,0.04429040377877291,0.3244924695096312,522,0
381,3,1,0.47430656639313895,0.7694990050573494,371,0
25,16,0,0.506944937163202,0.9997042744105894,182,0
171,6,0,0.3589258813484274,0.7740023364470514,570,0
80,17,1,0.6026791344010209,0.2360107657454491,452,0
191,20,1,0.37245124106566163,0.30102564346717686,479,0
458,5,0,0.09489804006835967,0.8102101673871563,177,0
352,4,1,0.6248639296906802,0.21966966696089174,539,0
378,10,0,0.020842173986187706,0.051661603606731776,381,0
379,5,0,0.8190616793358259,0.9553480477003446,500,1
397,1,0,0.6206914947596447,0.4320128160490956,457,0
372,10,0,0.05437820534863169,0.7923139737831024,318,0
184,2,0,0.5076692764578989,0.16619017655796708,180,0
267,3,0,0.008548127571992414,0.8676044670008032,245,0
486,20,0,0.9725189521091099,0.5823330644141884,137,0
78,3,1,0.6354481713182462,0.5352148832713058,376,0
40,8,0,0.2540846520380704,0.1715856686313093,319,0
335,20,1,0.16178251236447705,0.6718276178984424,384,0
30,19,0,0.24524388190084612,0.2955146028604667,167,0
268,5,1,0.8906718267537832,0.09412983847199319,282,0
31,11,1,0.4973791532697788,0.5523850278937509,20,0
143,17,1,0.09663583311280022,0.14141900678518926,174,0
381,17,1,0.5010402498412363,0.869808382617957,373,0
368,7,0,0.28664317223708224,0.932368404214196,438,0
387,8,0,0.8207714274259403,0.659118844425858,145,0
332,1,0,0.7657924760593148,0.8714899945128024,42,0
227,4,1,0.23163236367208595,0.4911606322351083,325,0
435,21,0,0.6330875571656064,0.6057080920994866,56,0
0,7,1,0.595690686845994,0.3081889286502201,594,0
151,1,1,0.6368578145417653,0.05200743963550236,571,0
352,17,0,0.0072395052681593075,0.8147074238760902,194,0
168,15,0,0.11918883737021346,0.5249012888512673,339,0
401,15,0,0.8979075395818724,0.21667178735789083,86,0
460,5,1,0.0548044813650318,0.03343969867682506,530,0
423,17,0,0.167788525996314,0.37314721645101123,467,0
87,15,0,0.3748143361028349,0.9932626912042419,380,0
485,6,1,0.8575864240945452,0.09195777135574235,465,0
38,8,1,0.05765079201429857,0.5324733841111968,533,0
148,5,0,0.16972992240225393,0.020607104203229087,339,0
453,19,1,0.2786103229674197,0.8778721103063882,417,0
184,2,1,0.4578070578670398,0.259267694023796,211,0
33,17,0,0.1042497453727601,0.9167407342650103,196,1
216,7,1,0.06203881545098411,0.7076870640792386,354,0
393,5,1,0.923680725987781,0.8655292710194082,289,1
105,18,0,0.2502706237907969,0.2622513664828231,128,0
153,15,1,0.87865424797575,0.6500972106402617,373,0
123,19,0,0.3191567964892458,0.596636246137695,33,0
489,16,0,0.4504366861783988,0.9897733980267549,388,0
397,21,0,0.012062464182490684,0.17243371255100826,111,0
44,10,1,0.36385102074758535,0.13774852808648896,16,0
401,11,0,0.9691736863660442,0.7001263252883283,38,1
288,6,1,0.23338858949829977,0.8693769347358011,563,0
391,21,1,0.30038824618347904,0.1252035542943385,596,0
406,2,0,0.961310008226626,0.32216626115249836,122,0
225,7,1,0.49580173212366707,0.5481444409591555,201,0
